Step,AgentID,Wealth
46,38,0
46,39,2
46,40,-2
46,41,5
46,42,-3
46,43,2
46,44,2
46,45,-1
46,46,1
46,47,1
46,48,-5
46,49,1
46,50,1
46,51,3
46,52,1
46,53,-1
46,54,-1
46,55,-3
46,56,5
46,57,7
46,58,3
46,59,-1
46,60,0
46,61,5
46,62,2
46,63,-3
46,64,4
46,65,0
46,66,-2
46,67,1
46,68,4
46,69,3
46,70,2
46,71,2
46,72,5
46,73,-2
46,74,2
46,75,1
46,76,-2
46,77,-2
46,78,0
46,79,1
46,80,2
46,81,4
46,82,2
46,83,-1
46,84,3
46,85,5
46,86,5
46,87,2
46,88,1
46,89,-2
46,90,1
46,91,0
46,92,0
46,93,3
46,94,0
46,95,3
46,96,0
46,97,0
46,98,0
46,99,-3
46,100,2
47,1,6
47,2,1
47,3,0
47,4,-3
47,5,2
47,6,-2
47,7,2
47,8,-5
47,9,7
47,10,5
47,11,3
47,12,-7
47,13,7
47,14,0
47,15,-2
47,16,-5
47,17,1
47,18,3
47,19,-2
47,20,2
47,21,-1
47,22,0
47,23,4
47,24,0
47,25,3
47,26,1
47,27,2
47,28,-1
47,29,3
47,30,-1
47,31,3
47,32,1
47,33,6
47,34,1
47,35,1
47,36,1
47,37,-2
47,38,0
47,39,2
47,40,-2
47,41,5
47,42,-3
47,43,2
47,44,2
47,45,-1
47,46,1
47,47,0
47,48,-5
47,49,1
47,50,1
47,51,3
47,52,1
47,53,0
47,54,-1
47,55,-3
47,56,5
47,57,7
47,58,3
47,59,0
47,60,0
47,61,5
47,62,2
47,63,-3
47,64,4
47,65,0
47,66,-2
47,67,1
47,68,4
47,69,3
47,70,2
47,71,2
47,72,5
47,73,-2
47,74,2
47,75,1
47,76,-2
47,77,-2
47,78,0
47,79,1
47,80,2
47,81,4
47,82,2
47,83,-1
47,84,2
47,85,5
47,86,5
47,87,2
47,88,1
47,89,-2
47,90,1
47,91,0
47,92,0
47,93,3
47,94,0
47,95,3
47,96,0
47,97,0
47,98,0
47,99,-3
47,100,3
48,1,6
48,2,1
48,3,0
48,4,-3
48,5,2
48,6,-2
48,7,2
48,8,-5
48,9,7
48,10,5
48,11,3
48,12,-7
48,13,7
48,14,0
48,15,-2
48,16,-6
48,17,1
48,18,3
48,19,-1
48,20,2
48,21,-1
48,22,0
48,23,4
48,24,0
48,25,3
48,26,1
48,27,2
48,28,-1
48,29,3
48,30,-1
48,31,3
48,32,1
48,33,8
48,34,1
48,35,1
48,36,1
48,37,-3
48,38,0
48,39,2
48,40,-2
48,41,5
48,42,-3
48,43,2
48,44,2
48,45,-1
48,46,1
48,47,1
48,48,-5
48,49,1
48,50,0
48,51,3
48,52,1
48,53,0
48,54,-1
48,55,-3
48,56,5
48,57,7
48,58,3
48,59,0
48,60,0
48,61,5
48,62,2
48,63,-3
48,64,4
48,65,0
48,66,-2
48,67,0
48,68,4
48,69,3
48,70,2
48,71,2
48,72,5
48,73,-2
48,74,2
48,75,1
48,76,-1
48,77,-3
48,78,0
48,79,1
48,80,1
48,81,4
48,82,2
48,83,-1
48,84,2
48,85,5
48,86,5
48,87,2
48,88,1
48,89,-2
48,90,1
48,91,0
48,92,0
48,93,3
48,94,1
48,95,3
48,96,0
48,97,0
48,98,0
48,99,-3
48,100,3
49,1,6
49,2,1
49,3,0
49,4,-3
49,5,2
49,6,-2
49,7,2
49,8,-5
49,9,7
49,10,5
49,11,3
49,12,-7
49,13,8
49,14,0
49,15,-2
49,16,-7
49,17,1
49,18,3
49,19,-1
49,20,2
49,21,-2
49,22,0
49,23,4
49,24,0
49,25,3
49,26,2
49,27,1
49,28,-1
49,29,2
49,30,0
49,31,3
49,32,1
49,33,8
49,34,1
49,35,1
49,36,1
49,37,-3
49,38,0
49,39,2
49,40,-2
49,41,5
49,42,-3
49,43,2
49,44,2
49,45,-1
49,46,1
49,47,1
49,48,-4
49,49,1
49,50,-1
49,51,3
49,52,1
49,53,0
49,54,-1
49,55,-3
49,56,5
49,57,7
49,58,3
49,59,0
49,60,-1
49,61,5
49,62,2
49,63,-3
49,64,4
49,65,0
49,66,-2
49,67,0
49,68,4
49,69,3
49,70,2
49,71,2
49,72,5
49,73,-2
49,74,2
49,75,1
49,76,-1
49,77,-3
49,78,0
49,79,1
49,80,3
49,81,4
49,82,2
49,83,0
49,84,2
49,85,5
49,86,5
49,87,2
49,88,1
49,89,-2
49,90,0
49,91,0
49,92,0
49,93,3
49,94,1
49,95,3
49,96,0
49,97,0
49,98,0
49,99,-3
49,100,3
50,1,6
50,2,1
50,3,0
50,4,-3
50,5,2
50,6,-2
50,7,2
50,8,-5
50,9,7
50,10,5
50,11,2
50,12,-7
50,13,8
50,14,0
50,15,-2
50,16,-8
50,17,1
50,18,2
50,19,-1
50,20,2
50,21,-2
50,22,0
50,23,4
50,24,-1
50,25,3
50,26,2
50,27,2
50,28,-2
50,29,2
50,30,0
50,31,3
50,32,1
50,33,8
50,34,1
50,35,1
50,36,1
50,37,-3
50,38,0
50,39,2
50,40,-2
50,41,5
50,42,-3
50,43,2
50,44,2
50,45,-1
50,46,1
50,47,2
50,48,-4
50,49,1
50,50,-1
50,51,3
50,52,2
50,53,0
50,54,-1
50,55,-3
50,56,5
50,57,7
50,58,2
50,59,1
50,60,-1
50,61,5
50,62,2
50,63,-2
50,64,4
50,65,0
50,66,-2
50,67,0
50,68,4
50,69,3
50,70,2
50,71,2
50,72,5
50,73,-2
50,74,2
50,75,1
50,76,-1
50,77,-4
50,78,0
50,79,1
50,80,3
50,81,4
50,82,2
50,83,0
50,84,2
50,85,5
50,86,5
50,87,3
50,88,1
50,89,-2
50,90,-1
50,91,0
50,92,0
50,93,3
50,94,1
50,95,3
50,96,0
50,97,0
50,98,1
50,99,-2
50,100,3
51,1,6
51,2,1
51,3,0
51,4,-3
51,5,2
51,6,-2
51,7,2
51,8,-5
51,9,7
51,10,5
51,11,2
51,12,-6
51,13,9
51,14,0
51,15,-2
51,16,-8
51,17,1
51,18,2
51,19,-1
51,20,2
51,21,-2
51,22,1
51,23,4
51,24,-2
51,25,3
51,26,2
51,27,2
51,28,-2
51,29,2
51,30,0
51,31,3
51,32,1
51,33,8
51,34,1
51,35,1
51,36,1
51,37,-3
51,38,0
51,39,2
51,40,-1
51,41,5
51,42,-4
51,43,2
51,44,2
51,45,-1
51,46,1
51,47,2
51,48,-4
51,49,1
51,50,-1
51,51,2
51,52,2
51,53,0
51,54,-1
51,55,-3
51,56,5
51,57,7
51,58,2
51,59,1
51,60,-1
51,61,5
51,62,1
51,63,-2
51,64,4
51,65,0
51,66,-2
51,67,0
51,68,4
51,69,3
51,70,2
51,71,2
51,72,5
51,73,-1
51,74,2
51,75,0
51,76,-1
51,77,-3
51,78,0
51,79,1
51,80,3
51,81,4
51,82,2
51,83,0
51,84,2
51,85,5
51,86,5
51,87,3
51,88,1
51,89,-2
51,90,-1
51,91,0
51,92,0
51,93,3
51,94,1
51,95,3
51,96,0
51,97,0
51,98,1
51,99,-3
51,100,3
52,1,7
52,2,1
52,3,0
52,4,-4
52,5,2
52,6,-2
52,7,2
52,8,-5
52,9,6
52,10,4
52,11,2
52,12,-7
52,13,9
52,14,0
52,15,-2
52,16,-8
52,17,1
52,18,2
52,19,-1
52,20,4
52,21,-2
52,22,1
52,23,4
52,24,-2
52,25,3
52,26,2
52,27,2
52,28,-2
52,29,2
52,30,0
52,31,3
52,32,1
52,33,8
52,34,1
52,35,1
52,36,1
52,37,-3
52,38,0
52,39,2
52,40,-1
52,41,5
52,42,-4
52,43,2
52,44,2
52,45,-1
52,46,1
52,47,2
52,48,-4
52,49,1
52,50,-1
52,51,2
52,52,2
52,53,0
52,54,-1
52,55,-3
52,56,5
52,57,7
52,58,2
52,59,2
52,60,-1
52,61,5
52,62,1
52,63,-2
52,64,4
52,65,0
52,66,-2
52,67,0
52,68,4
52,69,3
52,70,2
52,71,3
52,72,5
52,73,-2
52,74,1
52,75,0
52,76,-1
52,77,-4
52,78,0
52,79,1
52,80,3
52,81,4
52,82,2
52,83,0
52,84,3
52,85,5
52,86,5
52,87,3
52,88,1
52,89,-2
52,90,-1
52,91,0
52,92,0
52,93,3
52,94,1
52,95,3
52,96,1
52,97,0
52,98,1
52,99,-3
52,100,3
53,1,7
53,2,1
53,3,0
53,4,-4
53,5,1
53,6,-2
53,7,2
53,8,-5
53,9,8
53,10,5
53,11,2
53,12,-8
53,13,9
53,14,0
53,15,-2
53,16,-8
53,17,1
53,18,2
53,19,-1
53,20,4
53,21,-2
53,22,1
53,23,4
53,24,-2
53,25,4
53,26,2
53,27,2
53,28,-2
53,29,2
53,30,-1
53,31,3
53,32,1
53,33,8
53,34,1
53,35,1
53,36,0
53,37,-3
53,38,0
53,39,2
53,40,0
53,41,5
53,42,-4
53,43,2
53,44,2
53,45,-1
53,46,2
53,47,2
53,48,-4
53,49,2
53,50,-1
53,51,2
53,52,2
53,53,-1
53,54,-1
53,55,-3
53,56,5
53,57,7
53,58,2
53,59,2
53,60,-2
53,61,5
53,62,1
53,63,-2
53,64,4
53,65,0
53,66,-2
53,67,0
53,68,4
53,69,3
53,70,2
53,71,3
53,72,5
53,73,-2
53,74,1
53,75,0
53,76,-1
53,77,-4
53,78,0
53,79,1
53,80,3
53,81,4
53,82,2
53,83,0
53,84,3
53,85,4
53,86,5
53,87,2
53,88,1
53,89,-2
53,90,0
53,91,0
53,92,0
53,93,3
53,94,1
53,95,3
53,96,1
53,97,0
53,98,1
53,99,-3
53,100,3
54,1,8
54,2,1
54,3,0
54,4,-4
54,5,1
54,6,-2
54,7,2
54,8,-5
54,9,8
54,10,5
54,11,2
54,12,-8
54,13,9
54,14,1
54,15,-2
54,16,-8
54,17,0
54,18,2
54,19,0
54,20,4
54,21,-2
54,22,1
54,23,4
54,24,-2
54,25,3
54,26,2
54,27,2
54,28,-1
54,29,2
54,30,-1
54,31,3
54,32,1
54,33,8
54,34,1
54,35,1
54,36,0
54,37,-3
54,38,0
54,39,2
54,40,-1
54,41,5
54,42,-4
54,43,2
54,44,2
54,45,-1
54,46,2
54,47,2
54,48,-4
54,49,2
54,50,-1
54,51,2
54,52,2
54,53,-1
54,54,-1
54,55,-3
54,56,5
54,57,7
54,58,3
54,59,2
54,60,-2
54,61,4
54,62,1
54,63,-2
54,64,4
54,65,0
54,66,-2
54,67,1
54,68,4
54,69,3
54,70,1
54,71,3
54,72,5
54,73,-2
54,74,1
54,75,0
54,76,-1
54,77,-4
54,78,0
54,79,1
54,80,3
54,81,4
54,82,2
54,83,0
54,84,2
54,85,4
54,86,5
54,87,2
54,88,1
54,89,-2
54,90,0
54,91,0
54,92,0
54,93,3
54,94,1
54,95,3
54,96,1
54,97,0
54,98,1
54,99,-3
54,100,3
55,1,8
55,2,1
55,3,0
55,4,-4
55,5,1
55,6,-2
55,7,2
55,8,-5
55,9,7
55,10,5
55,11,1
55,12,-8
55,13,9
55,14,1
55,15,-2
55,16,-8
55,17,0
55,18,2
55,19,0
55,20,4
55,21,-2
55,22,2
55,23,4
55,24,-2
55,25,3
55,26,2
55,27,2
55,28,-2
55,29,2
55,30,-1
55,31,3
55,32,1
55,33,8
55,34,1
55,35,2
55,36,0
55,37,-3
55,38,0
55,39,2
55,40,-1
55,41,5
55,42,-4
55,43,2
55,44,2
55,45,-2
55,46,2
55,47,2
55,48,-4
55,49,2
55,50,-1
55,51,2
55,52,2
55,53,-1
55,54,-1
55,55,-3
55,56,5
55,57,7
55,58,3
55,59,2
55,60,-2
55,61,4
55,62,1
55,63,-2
55,64,4
55,65,0
55,66,-2
55,67,1
55,68,4
55,69,3
55,70,1
55,71,3
55,72,5
55,73,-2
55,74,1
55,75,0
55,76,-1
55,77,-4
55,78,0
55,79,1
55,80,3
55,81,4
55,82,3
55,83,0
55,84,2
55,85,4
55,86,5
55,87,3
55,88,1
55,89,-2
55,90,0
55,91,0
55,92,0
55,93,3
55,94,1
55,95,3
55,96,1
55,97,0
55,98,1
55,99,-3
55,100,3
56,1,8
56,2,1
56,3,0
56,4,-4
56,5,2
56,6,-2
56,7,2
56,8,-5
56,9,7
56,10,5
56,11,1
56,12,-9
56,13,9
56,14,1
56,15,-3
56,16,-8
56,17,0
56,18,2
56,19,1
56,20,5
56,21,-2
56,22,2
56,23,4
56,24,-2
56,25,3
56,26,2
56,27,2
56,28,-2
56,29,2
56,30,-1
56,31,3
56,32,1
56,33,8
56,34,1
56,35,2
56,36,0
56,37,-3
56,38,0
56,39,2
56,40,-1
56,41,5
56,42,-4
56,43,2
56,44,2
56,45,-2
56,46,2
56,47,2
56,48,-4
56,49,2
56,50,-2
56,51,2
56,52,2
56,53,-1
56,54,-1
56,55,-4
56,56,5
56,57,7
56,58,3
56,59,2
56,60,-3
56,61,4
56,62,1
56,63,-2
56,64,4
56,65,0
56,66,0
56,67,1
56,68,4
56,69,2
56,70,1
56,71,3
56,72,4
56,73,-2
56,74,1
56,75,0
56,76,0
56,77,-4
56,78,0
56,79,1
56,80,3
56,81,4
56,82,3
56,83,0
56,84,2
56,85,4
56,86,5
56,87,4
56,88,1
56,89,-2
56,90,-1
56,91,-1
56,92,1
56,93,4
56,94,1
56,95,3
56,96,1
56,97,0
56,98,1
56,99,-3
56,100,3
57,1,8
57,2,1
57,3,0
57,4,-4
57,5,3
57,6,-2
57,7,2
57,8,-5
57,9,7
57,10,5
57,11,1
57,12,-9
57,13,9
57,14,1
57,15,-3
57,16,-8
57,17,0
57,18,2
57,19,1
57,20,5
57,21,-2
57,22,2
57,23,4
57,24,-2
57,25,2
57,26,2
57,27,2
57,28,-1
57,29,2
57,30,-1
57,31,2
57,32,1
57,33,8
57,34,1
57,35,2
57,36,0
57,37,-3
57,38,0
57,39,3
57,40,-1
57,41,5
57,42,-4
57,43,3
57,44,1
57,45,-2
57,46,2
57,47,2
57,48,-4
57,49,2
57,50,-3
57,51,2
57,52,2
57,53,-1
57,54,-1
57,55,-3
57,56,5
57,57,7
57,58,4
57,59,2
57,60,-3
57,61,4
57,62,1
57,63,-3
57,64,4
57,65,0
57,66,0
57,67,1
57,68,4
57,69,2
57,70,2
57,71,3
57,72,4
57,73,-2
57,74,0
57,75,0
57,76,0
57,77,-4
57,78,0
57,79,0
57,80,3
57,81,4
57,82,3
57,83,1
57,84,2
57,85,4
57,86,5
57,87,4
57,88,1
57,89,-2
57,90,-1
57,91,-1
57,92,0
57,93,4
57,94,1
57,95,3
57,96,1
57,97,0
57,98,1
57,99,-3
57,100,3
58,1,8
58,2,1
58,3,0
58,4,-4
58,5,3
58,6,-2
58,7,2
58,8,-6
58,9,7
58,10,5
58,11,1
58,12,-9
58,13,9
58,14,1
58,15,-4
58,16,-8
58,17,-1
58,18,2
58,19,2
58,20,5
58,21,-2
58,22,2
58,23,4
58,24,-1
58,25,2
58,26,2
58,27,1
58,28,-1
58,29,2
58,30,-1
58,31,2
58,32,1
58,33,8
58,34,1
58,35,2
58,36,0
58,37,-3
58,38,0
58,39,3
58,40,-1
58,41,5
58,42,-4
58,43,3
58,44,1
58,45,-2
58,46,2
58,47,3
58,48,-4
58,49,3
58,50,-3
58,51,2
58,52,1
58,53,-1
58,54,-1
58,55,-3
58,56,5
58,57,7
58,58,4
58,59,2
58,60,-3
58,61,4
58,62,0
58,63,-3
58,64,3
58,65,0
58,66,0
58,67,2
58,68,4
58,69,1
58,70,2
58,71,3
58,72,4
58,73,-2
58,74,1
58,75,0
58,76,0
58,77,-4
58,78,0
58,79,0
58,80,3
58,81,4
58,82,3
58,83,1
58,84,2
58,85,4
58,86,6
58,87,4
58,88,1
58,89,-2
58,90,-1
58,91,-1
58,92,0
58,93,4
58,94,2
58,95,3
58,96,1
58,97,0
58,98,1
58,99,-3
58,100,3
59,1,8
59,2,1
59,3,0
59,4,-4
59,5,3
59,6,-2
59,7,2
59,8,-6
59,9,7
59,10,5
59,11,1
59,12,-9
59,13,9
59,14,1
59,15,-4
59,16,-8
59,17,-1
59,18,1
59,19,2
59,20,5
59,21,-2
59,22,2
59,23,4
59,24,-1
59,25,2
59,26,2
59,27,0
59,28,-1
59,29,2
59,30,-1
59,31,2
59,32,1
59,33,8
59,34,1
59,35,2
59,36,0
59,37,-3
59,38,0
59,39,3
59,40,-1
59,41,5
59,42,-4
59,43,3
59,44,1
59,45,-2
59,46,2
59,47,3
59,48,-4
59,49,4
59,50,-3
59,51,3
59,52,1
59,53,0
59,54,-1
59,55,-3
59,56,5
59,57,7
59,58,4
59,59,2
59,60,-2
59,61,4
59,62,0
59,63,-3
59,64,3
59,65,0
59,66,0
59,67,2
59,68,4
59,69,0
59,70,2
59,71,3
59,72,4
59,73,-2
59,74,1
59,75,0
59,76,0
59,77,-4
59,78,0
59,79,0
59,80,3
59,81,4
59,82,3
59,83,1
59,84,2
59,85,4
59,86,6
59,87,4
59,88,0
59,89,-2
59,90,-1
59,91,-1
59,92,0
59,93,4
59,94,2
59,95,3
59,96,1
59,97,0
59,98,1
59,99,-3
59,100,3
60,1,8
60,2,1
60,3,0
60,4,-4
60,5,3
60,6,-2
60,7,3
60,8,-6
60,9,7
60,10,5
60,11,1
60,12,-9
60,13,9
60,14,1
60,15,-4
60,16,-8
60,17,-1
60,18,1
60,19,2
60,20,4
60,21,-2
60,22,2
60,23,4
60,24,0
60,25,2
60,26,2
60,27,1
60,28,-1
60,29,2
60,30,-1
60,31,2
60,32,1
60,33,8
60,34,1
60,35,2
60,36,0
60,37,-4
60,38,-1
60,39,3
60,40,-1
60,41,5
60,42,-4
60,43,3
60,44,1
60,45,-2
60,46,1
60,47,3
60,48,-4
60,49,4
60,50,-3
60,51,4
60,52,1
60,53,0
60,54,-2
60,55,-3
60,56,4
60,57,7
60,58,5
60,59,2
60,60,-2
60,61,4
60,62,0
60,63,-3
60,64,3
60,65,-1
60,66,0
60,67,2
60,68,4
60,69,0
60,70,2
60,71,3
60,72,4
60,73,-2
60,74,1
60,75,1
60,76,0
60,77,-4
60,78,0
60,79,0
60,80,3
60,81,4
60,82,3
60,83,0
60,84,2
60,85,4
60,86,6
60,87,4
60,88,0
60,89,-2
60,90,0
60,91,-1
60,92,0
60,93,5
60,94,2
60,95,3
60,96,1
60,97,0
60,98,1
60,99,-3
60,100,3
61,1,8
61,2,1
61,3,0
61,4,-4
61,5,3
61,6,-2
61,7,3
61,8,-6
61,9,7
61,10,5
61,11,1
61,12,-9
61,13,9
61,14,2
61,15,-4
61,16,-8
61,17,-1
61,18,1
61,19,3
61,20,4
61,21,-2
61,22,2
61,23,4
61,24,0
61,25,2
61,26,2
61,27,1
61,28,-1
61,29,2
61,30,-1
61,31,2
61,32,1
61,33,8
61,34,1
61,35,2
61,36,0
61,37,-4
61,38,-2
61,39,3
61,40,-1
61,41,6
61,42,-4
61,43,3
61,44,1
61,45,-2
61,46,1
61,47,3
61,48,-4
61,49,3
61,50,-3
61,51,5
61,52,1
61,53,0
61,54,-2
61,55,-3
61,56,3
61,57,7
61,58,5
61,59,2
61,60,-2
61,61,4
61,62,0
61,63,-3
61,64,3
61,65,-1
61,66,0
61,67,2
61,68,4
61,69,0
61,70,2
61,71,3
61,72,4
61,73,-2
61,74,1
61,75,1
61,76,0
61,77,-4
61,78,0
61,79,1
61,80,3
61,81,4
61,82,2
61,83,0
61,84,2
61,85,4
61,86,6
61,87,4
61,88,0
61,89,-2
61,90,0
61,91,-2
61,92,0
61,93,5
61,94,2
61,95,3
61,96,1
61,97,0
61,98,1
61,99,-3
61,100,3
62,1,8
62,2,1
62,3,0
62,4,-5
62,5,4
62,6,-2
62,7,2
62,8,-7
62,9,7
62,10,4
62,11,2
62,12,-9
62,13,9
62,14,2
62,15,-4
62,16,-8
62,17,-1
62,18,0
62,19,3
62,20,4
62,21,-2
62,22,2
62,23,4
62,24,0
62,25,2
62,26,2
62,27,1
62,28,-1
62,29,2
62,30,-1
62,31,2
62,32,1
62,33,9
62,34,3
62,35,2
62,36,0
62,37,-4
62,38,-2
62,39,3
62,40,-1
62,41,6
62,42,-4
62,43,3
62,44,1
62,45,-2
62,46,1
62,47,3
62,48,-4
62,49,2
62,50,-2
62,51,5
62,52,1
62,53,0
62,54,-2
62,55,-3
62,56,3
62,57,7
62,58,5
62,59,2
62,60,-2
62,61,4
62,62,0
62,63,-3
62,64,4
62,65,-1
62,66,0
62,67,2
62,68,4
62,69,0
62,70,2
62,71,3
62,72,4
62,73,-2
62,74,2
62,75,1
62,76,0
62,77,-4
62,78,-1
62,79,2
62,80,3
62,81,4
62,82,3
62,83,0
62,84,2
62,85,3
62,86,6
62,87,3
62,88,0
62,89,-2
62,90,-1
62,91,-1
62,92,-1
62,93,5
62,94,2
62,95,3
62,96,1
62,97,1
62,98,1
62,99,-4
62,100,3
63,1,8
63,2,0
63,3,1
63,4,-5
63,5,4
63,6,-2
63,7,2
63,8,-8
63,9,7
63,10,4
63,11,2
63,12,-9
63,13,9
63,14,2
63,15,-4
63,16,-8
63,17,-1
63,18,-1
63,19,3
63,20,4
63,21,-2
63,22,2
63,23,4
63,24,0
63,25,2
63,26,2
63,27,1
63,28,-1
63,29,5
63,30,-1
63,31,2
63,32,0
63,33,9
63,34,4
63,35,2
63,36,0
63,37,-4
63,38,-2
63,39,3
63,40,-1
63,41,6
63,42,-4
63,43,3
63,44,1
63,45,-2
63,46,1
63,47,3
63,48,-4
63,49,2
63,50,-2
63,51,5
63,52,1
63,53,0
63,54,-2
63,55,-3
63,56,2
63,57,7
63,58,5
63,59,2
63,60,-2
63,61,4
63,62,0
63,63,-3
63,64,4
63,65,-1
63,66,0
63,67,1
63,68,5
63,69,0
63,70,2
63,71,3
63,72,4
63,73,-2
63,74,2
63,75,1
63,76,0
63,77,-4
63,78,-1
63,79,2
63,80,3
63,81,4
63,82,3
63,83,0
63,84,2
63,85,3
63,86,6
63,87,3
63,88,1
63,89,-2
63,90,-1
63,91,-1
63,92,-1
63,93,4
63,94,2
63,95,3
63,96,1
63,97,1
63,98,1
63,99,-4
63,100,3
64,1,8
64,2,0
64,3,1
64,4,-5
64,5,4
64,6,-2
64,7,2
64,8,-8
64,9,7
64,10,4
64,11,3
64,12,-9
64,13,9
64,14,2
64,15,-4
64,16,-8
64,17,-1
64,18,-1
64,19,3
64,20,4
64,21,-2
64,22,2
64,23,4
64,24,0
64,25,2
64,26,2
64,27,1
64,28,-1
64,29,5
64,30,-1
64,31,2
64,32,0
64,33,9
64,34,4
64,35,2
64,36,0
64,37,-3
64,38,-2
64,39,3
64,40,-1
64,41,6
64,42,-4
64,43,3
64,44,1
64,45,-3
64,46,1
64,47,3
64,48,-4
64,49,2
64,50,-2
64,51,5
64,52,1
64,53,0
64,54,-2
64,55,-3
64,56,2
64,57,7
64,58,5
64,59,2
64,60,-2
64,61,4
64,62,0
64,63,-3
64,64,4
64,65,-1
64,66,0
64,67,1
64,68,5
64,69,0
64,70,2
64,71,3
64,72,4
64,73,-2
64,74,2
64,75,1
64,76,0
64,77,-4
64,78,-1
64,79,2
64,80,3
64,81,4
64,82,3
64,83,1
64,84,2
64,85,3
64,86,6
64,87,3
64,88,0
64,89,-2
64,90,-1
64,91,-1
64,92,-1
64,93,4
64,94,2
64,95,2
64,96,1
64,97,1
64,98,1
64,99,-4
64,100,3
65,1,8
65,2,0
65,3,1
65,4,-5
65,5,4
65,6,-2
65,7,2
65,8,-8
65,9,7
65,10,4
65,11,3
65,12,-9
65,13,9
65,14,2
65,15,-4
65,16,-8
65,17,-1
65,18,-1
65,19,3
65,20,4
65,21,-2
65,22,2
65,23,4
65,24,0
65,25,2
65,26,2
65,27,1
65,28,-1
65,29,5
65,30,-1
65,31,2
65,32,0
65,33,9
65,34,4
65,35,2
65,36,0
65,37,-3
65,38,-2
65,39,3
65,40,-1
65,41,6
65,42,-5
65,43,3
65,44,1
65,45,-3
65,46,1
65,47,3
65,48,-4
65,49,3
65,50,-2
65,51,5
65,52,1
65,53,0
65,54,-2
65,55,-2
65,56,2
65,57,7
65,58,5
65,59,2
65,60,-2
65,61,4
65,62,0
65,63,-3
65,64,4
65,65,-1
65,66,0
65,67,2
65,68,5
65,69,-1
65,70,2
65,71,3
65,72,4
65,73,-1
65,74,2
65,75,0
65,76,0
65,77,-4
65,78,-1
65,79,2
65,80,3
65,81,4
65,82,3
65,83,1
65,84,2
65,85,3
65,86,5
65,87,3
65,88,0
65,89,-2
65,90,0
65,91,-1
65,92,-1
65,93,4
65,94,2
65,95,1
65,96,1
65,97,1
65,98,1
65,99,-4
65,100,3
66,1,8
66,2,0
66,3,1
66,4,-5
66,5,4
66,6,-2
66,7,2
66,8,-8
66,9,7
66,10,3
66,11,3
66,12,-9
66,13,9
66,14,2
66,15,-5
66,16,-8
66,17,-2
66,18,-1
66,19,3
66,20,4
66,21,-2
66,22,2
66,23,4
66,24,0
66,25,2
66,26,2
66,27,1
66,28,-1
66,29,5
66,30,-1
66,31,2
66,32,0
66,33,9
66,34,4
66,35,1
66,36,0
66,37,-3
66,38,-1
66,39,3
66,40,-1
66,41,6
66,42,-5
66,43,3
66,44,1
66,45,-3
66,46,1
66,47,3
66,48,-4
66,49,3
66,50,-2
66,51,5
66,52,1
66,53,0
66,54,-2
66,55,-2
66,56,2
66,57,7
66,58,5
66,59,2
66,60,-2
66,61,4
66,62,0
66,63,-3
66,64,4
66,65,0
66,66,0
66,67,2
66,68,5
66,69,-1
66,70,2
66,71,3
66,72,4
66,73,-1
66,74,2
66,75,0
66,76,0
66,77,-5
66,78,-1
66,79,2
66,80,3
66,81,4
66,82,3
66,83,2
66,84,4
66,85,3
66,86,5
66,87,2
66,88,0
66,89,-2
66,90,1
66,91,-1
66,92,-1
66,93,4
66,94,2
66,95,1
66,96,1
66,97,1
66,98,1
66,99,-4
66,100,3
67,1,8
67,2,0
67,3,1
67,4,-6
67,5,4
67,6,-2
67,7,2
67,8,-8
67,9,7
67,10,3
67,11,3
67,12,-9
67,13,8
67,14,2
67,15,-5
67,16,-8
67,17,-2
67,18,-1
67,19,3
67,20,4
67,21,-2
67,22,2
67,23,4
67,24,0
67,25,2
67,26,2
67,27,1
67,28,-1
67,29,5
67,30,-1
67,31,2
67,32,0
67,33,8
67,34,4
67,35,0
67,36,0
67,37,-4
67,38,0
67,39,3
67,40,-1
67,41,6
67,42,-5
67,43,3
67,44,1
67,45,-3
67,46,1
67,47,3
67,48,-4
67,49,3
67,50,-1
67,51,5
67,52,1
67,53,0
67,54,-2
67,55,-2
67,56,2
67,57,8
67,58,5
67,59,2
67,60,-2
67,61,4
67,62,0
67,63,-3
67,64,3
67,65,0
67,66,0
67,67,2
67,68,5
67,69,-1
67,70,2
67,71,3
67,72,4
67,73,-1
67,74,1
67,75,0
67,76,0
67,77,-5
67,78,-1
67,79,3
67,80,3
67,81,4
67,82,3
67,83,2
67,84,5
67,85,3
67,86,5
67,87,2
67,88,0
67,89,-1
67,90,1
67,91,-1
67,92,-1
67,93,4
67,94,2
67,95,1
67,96,1
67,97,2
67,98,1
67,99,-4
67,100,3
68,1,8
68,2,0
68,3,1
68,4,-6
68,5,4
68,6,-2
68,7,2
68,8,-9
68,9,7
68,10,3
68,11,3
68,12,-9
68,13,8
68,14,2
68,15,-5
68,16,-7
68,17,-2
68,18,-1
68,19,3
68,20,4
68,21,-2
68,22,2
68,23,4
68,24,0
68,25,2
68,26,3
68,27,1
68,28,0
68,29,5
68,30,-1
68,31,2
68,32,0
68,33,8
68,34,4
68,35,0
68,36,0
68,37,-4
68,38,0
68,39,3
68,40,-1
68,41,6
68,42,-6
68,43,3
68,44,1
68,45,-3
68,46,1
68,47,3
68,48,-4
68,49,3
68,50,-1
68,51,4
68,52,1
68,53,0
68,54,-2
68,55,-2
68,56,2
68,57,8
68,58,5
68,59,2
68,60,-2
68,61,4
68,62,0
68,63,-3
68,64,3
68,65,0
